Id	Priority	UpProbability	Bg	ProbabilityBg	UpProbabilityDesc	UpProbabilityPercent	IsChangePos	IconPosX	IconPosY	IsChangeSize	IconWidth	IconHeight	IsChangeRot	RotZ	NewTimeId
170323	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170324	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170325	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170326	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170327	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170328	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170329	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170330	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170331	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170332	9990	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170333	9980	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170334	9970	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170335	9960	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170336	9950	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170337	9940	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170338	9930	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170339	9920	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170340	9910	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170341	9900	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170342	9890	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170343	9880	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170344	9870	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170345	9860	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170346	9850	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170347	9840	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170348	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170349	9990	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170350	9980	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170351	9970	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170352	9960	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170353	9950	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170354	9940	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170355	9930	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170356	9920	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170357	9910	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170358	9900	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170359	9890	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170360	9880	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170361	9870	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170362	9860	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170363	9850	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170364	9840	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
170365	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170366	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170367	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170368	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170369	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170370	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170371	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170372	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170373	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170374	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170375	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170376	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170377	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170378	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170379	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170380	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170381	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170382	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170383	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170384	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170385	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170386	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170387	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170388	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170389	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170390	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170391	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170392	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170393	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170394	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170395	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170396	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170397	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170398	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170399	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170400	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170401	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170402	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170403	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170404	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170405	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170406	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170407	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170408	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170409	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170410	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170411	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170412	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170413	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170414	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170415	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170416	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170417	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170418	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170419	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170420	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170421	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170422	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170423	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170424	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170425	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170426	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170427	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170428	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170429	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170430	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170431	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170432	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170433	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170434	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170435	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170436	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170437	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170438	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170439	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170440	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170441	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
170442	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
