Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
11217	137226	2	62010			4	40000
11218	137226	3	62010			10	100000
11219	137227	0	60473				
11220	137227	1	60473				
11221	138301	1	60001			1	2000
11222	138301	2	60002			1	3000
11223	138301	3	60003			1	4000
11224	138301	4	60004			1	5000
11225	138301	5	60005			2	6000
11226	138301	6	60006			2	7000
11227	138301	7	60007			2	8000
11228	138301	8	60008			2	9000
11229	138301	9	60009			2	10000
11230	138301	10	60010			3	12000
11231	138301	11	60011			3	14000
11232	138301	12	60012			3	16000
11233	138301	13	60013			3	18000
11234	138301	14	60014			3	20000
11235	138301	15	60015			5	22000
11236	138301	16	60016			5	24000
11237	138301	17	60017			5	26000
11238	138301	18					
11239	138306	1	60101			1	2000
11240	138306	2	60102			1	3000
11241	138306	3	60103			1	4000
11242	138306	4	60104			1	5000
11243	138306	5	60105			2	6000
11244	138306	6	60106			2	7000
11245	138306	7	60107			2	8000
11246	138306	8	60108			2	9000
11247	138306	9	60109			2	10000
11248	138306	10	60110			3	12000
11249	138306	11	60111			3	14000
11250	138306	12	60112			3	16000
11251	138306	13	60113			3	18000
11252	138306	14	60114			3	20000
11253	138306	15	60115			5	22000
11254	138306	16	60116			5	24000
11255	138306	17	60117			5	26000
11256	138306	18					
11257	138311	1	60201			1	2000
11258	138311	2	60202			1	3000
11259	138311	3	60203			1	4000
11260	138311	4	60204			1	5000
11261	138311	5	60205			2	6000
11262	138311	6	60206			2	7000
11263	138311	7	60207			2	8000
11264	138311	8	60208			2	9000
11265	138311	9	60209			2	10000
11266	138311	10	60210			3	12000
11267	138311	11	60211			3	14000
11268	138311	12	60212			3	16000
11269	138311	13	60213			3	18000
11270	138311	14	60214			3	20000
11271	138311	15	60215			5	22000
11272	138311	16	60216			5	24000
11273	138311	17	60217			5	26000
11274	138311	18					
11275	138316	1	60001			1	2000
11276	138316	2	60002			1	3000
11277	138316	3	60003			1	4000
11278	138316	4	60004			1	5000
11279	138316	5	60005			2	6000
11280	138316	6	60006			2	7000
11281	138316	7	60007			2	8000
11282	138316	8	60008			2	9000
11283	138316	9	60009			2	10000
11284	138316	10	60010			3	12000
11285	138316	11	60011			3	14000
11286	138316	12	60012			3	16000
11287	138316	13	60013			3	18000
11288	138316	14	60014			3	20000
11289	138316	15	60015			5	22000
11290	138316	16	60016			5	24000
11291	138316	17	60017			5	26000
11292	138316	18					
11293	138317	1	60101			1	2000
11294	138317	2	60102			1	3000
11295	138317	3	60103			1	4000
11296	138317	4	60104			1	5000
11297	138317	5	60105			2	6000
11298	138317	6	60106			2	7000
11299	138317	7	60107			2	8000
11300	138317	8	60108			2	9000
11301	138317	9	60109			2	10000
11302	138317	10	60110			3	12000
11303	138317	11	60111			3	14000
11304	138317	12	60112			3	16000
11305	138317	13	60113			3	18000
11306	138317	14	60114			3	20000
11307	138317	15	60115			5	22000
11308	138317	16	60116			5	24000
11309	138317	17	60117			5	26000
11310	138317	18					
11311	138318	1	60501			1	2000
11312	138318	2	60502			1	3000
11313	138318	3	60503			1	4000
11314	138318	4	60504			1	5000
11315	138318	5	60505			2	6000
11316	138318	6	60506			2	7000
11317	138318	7	60507			2	8000
11318	138318	8	60508			2	9000
11319	138318	9	60509			2	10000
11320	138318	10	60510			3	12000
11321	138318	11	60511			3	14000
11322	138318	12	60512			3	16000
11323	138318	13	60513			3	18000
11324	138318	14	60514			3	20000
11325	138318	15	60515			5	22000
11326	138318	16	60516			5	24000
11327	138318	17	60517			5	26000
11328	138318	18					
11329	138321	1	60201			1	2000
11330	138321	2	60202			1	3000
11331	138321	3	60203			1	4000
11332	138321	4	60204			1	5000
11333	138321	5	60205			2	6000
11334	138321	6	60206			2	7000
11335	138321	7	60207			2	8000
11336	138321	8	60208			2	9000
11337	138321	9	60209			2	10000
11338	138321	10	60210			3	12000
11339	138321	11	60211			3	14000
11340	138321	12	60212			3	16000
11341	138321	13	60213			3	18000
11342	138321	14	60214			3	20000
11343	138321	15	60215			5	22000
11344	138321	16	60216			5	24000
11345	138321	17	60217			5	26000
11346	138321	18					
11347	138322	0	61002			3	25000
11348	138322	1	61002			3	25000
11349	138323	1	60301	61301		1	2000
11350	138323	2	60302	61302		1	3000
11351	138323	3	60303	61303		1	4000
11352	138323	4	60304	61304		1	5000
11353	138323	5	60305	61305		2	6000
11354	138323	6	60306	61306		2	7000
11355	138323	7	60307	61307		2	8000
11356	138323	8	60308	61308		2	9000
11357	138323	9	60309	61309		2	10000
11358	138323	10	60310	61310		3	12000
11359	138323	11	60311	61311		3	14000
11360	138323	12	60312	61312		3	16000
11361	138323	13	60313	61313		3	18000
11362	138323	14	60314	61314		3	20000
11363	138323	15	60315	61315		5	22000
11364	138323	16	60316	61316		5	24000
11365	138323	17	60317	61317		5	26000
11366	138323	18					
11367	138324	0	62004			2	20000
11368	138324	1	62005			3	30000
11369	138324	2	62005			5	50000
11370	138325	0	62006			3	35000
11371	138325	1	62007			4	40000
11372	138325	2	62007			7	75000
11373	138326	0	62008			3	30000
11374	138326	1	62009			3	30000
11375	138326	2	62010			4	40000
11376	138326	3	62010			10	100000
11377	138327	0	60474				
11378	138327	1	60474				
11379	139301	1	60001			1	2000
11380	139301	2	60002			1	3000
11381	139301	3	60003			1	4000
11382	139301	4	60004			1	5000
11383	139301	5	60005			2	6000
11384	139301	6	60006			2	7000
11385	139301	7	60007			2	8000
11386	139301	8	60008			2	9000
11387	139301	9	60009			2	10000
11388	139301	10	60010			3	12000
11389	139301	11	60011			3	14000
11390	139301	12	60012			3	16000
11391	139301	13	60013			3	18000
11392	139301	14	60014			3	20000
11393	139301	15	60015			5	22000
11394	139301	16	60016			5	24000
11395	139301	17	60017			5	26000
11396	139301	18					
11397	139306	1	60101			1	2000
11398	139306	2	60102			1	3000
11399	139306	3	60103			1	4000
11400	139306	4	60104			1	5000
11401	139306	5	60105			2	6000
11402	139306	6	60106			2	7000
11403	139306	7	60107			2	8000
11404	139306	8	60108			2	9000
11405	139306	9	60109			2	10000
11406	139306	10	60110			3	12000
11407	139306	11	60111			3	14000
11408	139306	12	60112			3	16000
11409	139306	13	60113			3	18000
11410	139306	14	60114			3	20000
11411	139306	15	60115			5	22000
11412	139306	16	60116			5	24000
11413	139306	17	60117			5	26000
11414	139306	18					
11415	139311	1	60201			1	2000
11416	139311	2	60202			1	3000
11417	139311	3	60203			1	4000
11418	139311	4	60204			1	5000
11419	139311	5	60205			2	6000
11420	139311	6	60206			2	7000
11421	139311	7	60207			2	8000
11422	139311	8	60208			2	9000
11423	139311	9	60209			2	10000
11424	139311	10	60210			3	12000
11425	139311	11	60211			3	14000
11426	139311	12	60212			3	16000
11427	139311	13	60213			3	18000
11428	139311	14	60214			3	20000
11429	139311	15	60215			5	22000
11430	139311	16	60216			5	24000
11431	139311	17	60217			5	26000
11432	139311	18					
11433	139316	1	60001			1	2000
11434	139316	2	60002			1	3000
11435	139316	3	60003			1	4000
11436	139316	4	60004			1	5000
11437	139316	5	60005			2	6000
11438	139316	6	60006			2	7000
11439	139316	7	60007			2	8000
11440	139316	8	60008			2	9000
11441	139316	9	60009			2	10000
11442	139316	10	60010			3	12000
11443	139316	11	60011			3	14000
11444	139316	12	60012			3	16000
11445	139316	13	60013			3	18000
11446	139316	14	60014			3	20000
11447	139316	15	60015			5	22000
11448	139316	16	60016			5	24000
11449	139316	17	60017			5	26000
11450	139316	18					
11451	139317	1	60101			1	2000
11452	139317	2	60102			1	3000
11453	139317	3	60103			1	4000
11454	139317	4	60104			1	5000
11455	139317	5	60105			2	6000
11456	139317	6	60106			2	7000
11457	139317	7	60107			2	8000
11458	139317	8	60108			2	9000
11459	139317	9	60109			2	10000
11460	139317	10	60110			3	12000
11461	139317	11	60111			3	14000
11462	139317	12	60112			3	16000
11463	139317	13	60113			3	18000
11464	139317	14	60114			3	20000
11465	139317	15	60115			5	22000
11466	139317	16	60116			5	24000
11467	139317	17	60117			5	26000
11468	139317	18					
11469	139318	1	60501			1	2000
11470	139318	2	60502			1	3000
11471	139318	3	60503			1	4000
11472	139318	4	60504			1	5000
11473	139318	5	60505			2	6000
11474	139318	6	60506			2	7000
11475	139318	7	60507			2	8000
11476	139318	8	60508			2	9000
11477	139318	9	60509			2	10000
11478	139318	10	60510			3	12000
11479	139318	11	60511			3	14000
11480	139318	12	60512			3	16000
11481	139318	13	60513			3	18000
11482	139318	14	60514			3	20000
11483	139318	15	60515			5	22000
11484	139318	16	60516			5	24000
11485	139318	17	60517			5	26000
11486	139318	18					
11487	139321	1	60201			1	2000
11488	139321	2	60202			1	3000
11489	139321	3	60203			1	4000
11490	139321	4	60204			1	5000
11491	139321	5	60205			2	6000
11492	139321	6	60206			2	7000
11493	139321	7	60207			2	8000
11494	139321	8	60208			2	9000
11495	139321	9	60209			2	10000
11496	139321	10	60210			3	12000
11497	139321	11	60211			3	14000
11498	139321	12	60212			3	16000
11499	139321	13	60213			3	18000
11500	139321	14	60214			3	20000
11501	139321	15	60215			5	22000
11502	139321	16	60216			5	24000
11503	139321	17	60217			5	26000
11504	139321	18					
11505	139322	0	61002			3	25000
11506	139322	1	61002			3	25000
11507	139323	1	60301	61301		1	2000
11508	139323	2	60302	61302		1	3000
11509	139323	3	60303	61303		1	4000
11510	139323	4	60304	61304		1	5000
11511	139323	5	60305	61305		2	6000
11512	139323	6	60306	61306		2	7000
11513	139323	7	60307	61307		2	8000
11514	139323	8	60308	61308		2	9000
11515	139323	9	60309	61309		2	10000
11516	139323	10	60310	61310		3	12000
11517	139323	11	60311	61311		3	14000
11518	139323	12	60312	61312		3	16000
11519	139323	13	60313	61313		3	18000
11520	139323	14	60314	61314		3	20000
11521	139323	15	60315	61315		5	22000
11522	139323	16	60316	61316		5	24000
11523	139323	17	60317	61317		5	26000
11524	139323	18					
11525	139324	0	62004			2	20000
11526	139324	1	62005			3	30000
11527	139324	2	62005			5	50000
11528	139325	0	62006			3	35000
11529	139325	1	62007			4	40000
11530	139325	2	62007			7	75000
11531	139326	0	62008			3	30000
11532	139326	1	62009			3	30000
11533	139326	2	62010			4	40000
11534	139326	3	62010			10	100000
11535	139327	0	60478				
11536	139327	1	60478				
11537	139328	1	60201			1	2000
11538	139328	2	60202			1	3000
11539	139328	3	60203			1	4000
11540	139328	4	60204			1	5000
11541	139328	5	60205			2	6000
11542	139328	6	60206			2	7000
11543	139328	7	60207			2	8000
11544	139328	8	60208			2	9000
11545	139328	9	60209			2	10000
11546	139328	10	60210			3	12000
11547	139328	11	60211			3	14000
11548	139328	12	60212			3	16000
11549	139328	13	60213			3	18000
11550	139328	14	60214			3	20000
11551	139328	15	60215			5	22000
11552	139328	16	60216			5	24000
11553	139328	17	60217			5	26000
11554	139328	18					
11555	140301	1	60001			1	2000
11556	140301	2	60002			1	3000
11557	140301	3	60003			1	4000
11558	140301	4	60004			1	5000
11559	140301	5	60005			2	6000
11560	140301	6	60006			2	7000
11561	140301	7	60007			2	8000
11562	140301	8	60008			2	9000
11563	140301	9	60009			2	10000
11564	140301	10	60010			3	12000
11565	140301	11	60011			3	14000
11566	140301	12	60012			3	16000
11567	140301	13	60013			3	18000
11568	140301	14	60014			3	20000
11569	140301	15	60015			5	22000
11570	140301	16	60016			5	24000
11571	140301	17	60017			5	26000
11572	140301	18					
11573	140306	1	60101			1	2000
11574	140306	2	60102			1	3000
11575	140306	3	60103			1	4000
11576	140306	4	60104			1	5000
11577	140306	5	60105			2	6000
11578	140306	6	60106			2	7000
11579	140306	7	60107			2	8000
11580	140306	8	60108			2	9000
11581	140306	9	60109			2	10000
11582	140306	10	60110			3	12000
11583	140306	11	60111			3	14000
11584	140306	12	60112			3	16000
11585	140306	13	60113			3	18000
11586	140306	14	60114			3	20000
11587	140306	15	60115			5	22000
11588	140306	16	60116			5	24000
11589	140306	17	60117			5	26000
11590	140306	18					
11591	140311	1	60201			1	2000
11592	140311	2	60202			1	3000
11593	140311	3	60203			1	4000
11594	140311	4	60204			1	5000
11595	140311	5	60205			2	6000
11596	140311	6	60206			2	7000
11597	140311	7	60207			2	8000
11598	140311	8	60208			2	9000
11599	140311	9	60209			2	10000
11600	140311	10	60210			3	12000
11601	140311	11	60211			3	14000
11602	140311	12	60212			3	16000
11603	140311	13	60213			3	18000
11604	140311	14	60214			3	20000
11605	140311	15	60215			5	22000
11606	140311	16	60216			5	24000
11607	140311	17	60217			5	26000
11608	140311	18					
11609	140316	1	60001			1	2000
11610	140316	2	60002			1	3000
11611	140316	3	60003			1	4000
11612	140316	4	60004			1	5000
11613	140316	5	60005			2	6000
11614	140316	6	60006			2	7000
11615	140316	7	60007			2	8000
11616	140316	8	60008			2	9000
11617	140316	9	60009			2	10000
11618	140316	10	60010			3	12000
11619	140316	11	60011			3	14000
11620	140316	12	60012			3	16000
11621	140316	13	60013			3	18000
11622	140316	14	60014			3	20000
11623	140316	15	60015			5	22000
11624	140316	16	60016			5	24000
11625	140316	17	60017			5	26000
11626	140316	18					
11627	140317	1	60101			1	2000
11628	140317	2	60102			1	3000
11629	140317	3	60103			1	4000
11630	140317	4	60104			1	5000
11631	140317	5	60105			2	6000
11632	140317	6	60106			2	7000
11633	140317	7	60107			2	8000
11634	140317	8	60108			2	9000
11635	140317	9	60109			2	10000
11636	140317	10	60110			3	12000
11637	140317	11	60111			3	14000
11638	140317	12	60112			3	16000
11639	140317	13	60113			3	18000
11640	140317	14	60114			3	20000
11641	140317	15	60115			5	22000
11642	140317	16	60116			5	24000
11643	140317	17	60117			5	26000
11644	140317	18					
11645	140318	1	60501			1	2000
11646	140318	2	60502			1	3000
11647	140318	3	60503			1	4000
11648	140318	4	60504			1	5000
11649	140318	5	60505			2	6000
11650	140318	6	60506			2	7000
11651	140318	7	60507			2	8000
11652	140318	8	60508			2	9000
11653	140318	9	60509			2	10000
11654	140318	10	60510			3	12000
11655	140318	11	60511			3	14000
11656	140318	12	60512			3	16000
11657	140318	13	60513			3	18000
11658	140318	14	60514			3	20000
11659	140318	15	60515			5	22000
11660	140318	16	60516			5	24000
11661	140318	17	60517			5	26000
11662	140318	18					
11663	140321	1	60201			1	2000
11664	140321	2	60202			1	3000
11665	140321	3	60203			1	4000
11666	140321	4	60204			1	5000
11667	140321	5	60205			2	6000
11668	140321	6	60206			2	7000
11669	140321	7	60207			2	8000
11670	140321	8	60208			2	9000
11671	140321	9	60209			2	10000
11672	140321	10	60210			3	12000
11673	140321	11	60211			3	14000
11674	140321	12	60212			3	16000
11675	140321	13	60213			3	18000
11676	140321	14	60214			3	20000
11677	140321	15	60215			5	22000
11678	140321	16	60216			5	24000
11679	140321	17	60217			5	26000
11680	140321	18					
11681	140322	0	61002			3	25000
11682	140322	1	61002			3	25000
11683	140323	1	60301	61301		1	2000
11684	140323	2	60302	61302		1	3000
11685	140323	3	60303	61303		1	4000
11686	140323	4	60304	61304		1	5000
11687	140323	5	60305	61305		2	6000
11688	140323	6	60306	61306		2	7000
11689	140323	7	60307	61307		2	8000
11690	140323	8	60308	61308		2	9000
11691	140323	9	60309	61309		2	10000
11692	140323	10	60310	61310		3	12000
11693	140323	11	60311	61311		3	14000
11694	140323	12	60312	61312		3	16000
11695	140323	13	60313	61313		3	18000
11696	140323	14	60314	61314		3	20000
11697	140323	15	60315	61315		5	22000
11698	140323	16	60316	61316		5	24000
11699	140323	17	60317	61317		5	26000
11700	140323	18					
11701	140324	0	62004			2	20000
11702	140324	1	62005			3	30000
11703	140324	2	62005			5	50000
11704	140325	0	62006			3	35000
11705	140325	1	62007			4	40000
11706	140325	2	62007			7	75000
11707	140326	0	62008			3	30000
11708	140326	1	62009			3	30000
11709	140326	2	62010			4	40000
11710	140326	3	62010			10	100000
11711	140327	0	60481				
11712	140327	1	60481				
11713	152301	1	60001			1	2000
11714	152301	2	60002			1	3000
11715	152301	3	60003			1	4000
11716	152301	4	60004			1	5000
11717	152301	5	60005			2	6000
11718	152301	6	60006			2	7000
11719	152301	7	60007			2	8000
11720	152301	8	60008			2	9000
11721	152301	9	60009			2	10000
11722	152301	10	60010			3	12000
11723	152301	11	60011			3	14000
11724	152301	12	60012			3	16000
11725	152301	13	60013			3	18000
11726	152301	14	60014			3	20000
11727	152301	15	60015			5	22000
11728	152301	16	60016			5	24000
11729	152301	17	60017			5	26000
11730	152301	18					
11731	152306	1	60101			1	2000
11732	152306	2	60102			1	3000
11733	152306	3	60103			1	4000
11734	152306	4	60104			1	5000
11735	152306	5	60105			2	6000
11736	152306	6	60106			2	7000
11737	152306	7	60107			2	8000
11738	152306	8	60108			2	9000
11739	152306	9	60109			2	10000
11740	152306	10	60110			3	12000
11741	152306	11	60111			3	14000
11742	152306	12	60112			3	16000
11743	152306	13	60113			3	18000
11744	152306	14	60114			3	20000
11745	152306	15	60115			5	22000
11746	152306	16	60116			5	24000
11747	152306	17	60117			5	26000
11748	152306	18					
11749	152311	1	60201			1	2000
11750	152311	2	60202			1	3000
11751	152311	3	60203			1	4000
11752	152311	4	60204			1	5000
11753	152311	5	60205			2	6000
11754	152311	6	60206			2	7000
11755	152311	7	60207			2	8000
11756	152311	8	60208			2	9000
11757	152311	9	60209			2	10000
11758	152311	10	60210			3	12000
11759	152311	11	60211			3	14000
11760	152311	12	60212			3	16000
11761	152311	13	60213			3	18000
11762	152311	14	60214			3	20000
11763	152311	15	60215			5	22000
11764	152311	16	60216			5	24000
11765	152311	17	60217			5	26000
11766	152311	18					
11767	152316	1	60001			1	2000
11768	152316	2	60002			1	3000
11769	152316	3	60003			1	4000
11770	152316	4	60004			1	5000
11771	152316	5	60005			2	6000
11772	152316	6	60006			2	7000
11773	152316	7	60007			2	8000
11774	152316	8	60008			2	9000
11775	152316	9	60009			2	10000
11776	152316	10	60010			3	12000
11777	152316	11	60011			3	14000
11778	152316	12	60012			3	16000
11779	152316	13	60013			3	18000
11780	152316	14	60014			3	20000
11781	152316	15	60015			5	22000
11782	152316	16	60016			5	24000
11783	152316	17	60017			5	26000
11784	152316	18					
11785	152317	1	60101			1	2000
11786	152317	2	60102			1	3000
11787	152317	3	60103			1	4000
11788	152317	4	60104			1	5000
11789	152317	5	60105			2	6000
11790	152317	6	60106			2	7000
11791	152317	7	60107			2	8000
11792	152317	8	60108			2	9000
11793	152317	9	60109			2	10000
11794	152317	10	60110			3	12000
11795	152317	11	60111			3	14000
11796	152317	12	60112			3	16000
11797	152317	13	60113			3	18000
11798	152317	14	60114			3	20000
11799	152317	15	60115			5	22000
11800	152317	16	60116			5	24000
11801	152317	17	60117			5	26000
11802	152317	18					
11803	152318	1	60501			1	2000
11804	152318	2	60502			1	3000
11805	152318	3	60503			1	4000
11806	152318	4	60504			1	5000
11807	152318	5	60505			2	6000
11808	152318	6	60506			2	7000
11809	152318	7	60507			2	8000
11810	152318	8	60508			2	9000
11811	152318	9	60509			2	10000
11812	152318	10	60510			3	12000
11813	152318	11	60511			3	14000
11814	152318	12	60512			3	16000
11815	152318	13	60513			3	18000
11816	152318	14	60514			3	20000
11817	152318	15	60515			5	22000
11818	152318	16	60516			5	24000
11819	152318	17	60517			5	26000
11820	152318	18					
11821	152321	1	60201			1	2000
11822	152321	2	60202			1	3000
11823	152321	3	60203			1	4000
11824	152321	4	60204			1	5000
11825	152321	5	60205			2	6000
11826	152321	6	60206			2	7000
11827	152321	7	60207			2	8000
11828	152321	8	60208			2	9000
11829	152321	9	60209			2	10000
11830	152321	10	60210			3	12000
11831	152321	11	60211			3	14000
11832	152321	12	60212			3	16000
11833	152321	13	60213			3	18000
11834	152321	14	60214			3	20000
11835	152321	15	60215			5	22000
11836	152321	16	60216			5	24000
11837	152321	17	60217			5	26000
11838	152321	18					
11839	152322	0	61002			3	25000
11840	152322	1	61002			3	25000
11841	152323	1	60301	61301		1	2000
11842	152323	2	60302	61302		1	3000
11843	152323	3	60303	61303		1	4000
11844	152323	4	60304	61304		1	5000
11845	152323	5	60305	61305		2	6000
11846	152323	6	60306	61306		2	7000
11847	152323	7	60307	61307		2	8000
11848	152323	8	60308	61308		2	9000
11849	152323	9	60309	61309		2	10000
11850	152323	10	60310	61310		3	12000
11851	152323	11	60311	61311		3	14000
11852	152323	12	60312	61312		3	16000
11853	152323	13	60313	61313		3	18000
11854	152323	14	60314	61314		3	20000
11855	152323	15	60315	61315		5	22000
11856	152323	16	60316	61316		5	24000
11857	152323	17	60317	61317		5	26000
11858	152323	18					
11859	152324	0	61010			5	50000
11860	152324	1	61010			5	50000
11861	152325	0	61011			7	75000
11862	152325	1	61011			7	75000
11863	152326	0	61012			10	100000
11864	152326	1	61012			10	100000
11865	152327	0	60425				
11866	152327	1	60425				
11867	152401	1	60001			1	2000
11868	152401	2	60002			1	3000
11869	152401	3	60003			1	4000
11870	152401	4	60004			1	5000
11871	152401	5	60005			2	6000
11872	152401	6	60006			2	7000
11873	152401	7	60007			2	8000
11874	152401	8	60008			2	9000
11875	152401	9	60009			2	10000
11876	152401	10	60010			3	12000
11877	152401	11	60011			3	14000
11878	152401	12	60012			3	16000
11879	152401	13	60013			3	18000
11880	152401	14	60014			3	20000
11881	152401	15	60015			5	22000
11882	152401	16	60016			5	24000
11883	152401	17	60017			5	26000
11884	152401	18					
11885	152406	1	60101			1	2000
11886	152406	2	60102			1	3000
11887	152406	3	60103			1	4000
11888	152406	4	60104			1	5000
11889	152406	5	60105			2	6000
11890	152406	6	60106			2	7000
11891	152406	7	60107			2	8000
11892	152406	8	60108			2	9000
11893	152406	9	60109			2	10000
11894	152406	10	60110			3	12000
11895	152406	11	60111			3	14000
11896	152406	12	60112			3	16000
11897	152406	13	60113			3	18000
11898	152406	14	60114			3	20000
11899	152406	15	60115			5	22000
11900	152406	16	60116			5	24000
11901	152406	17	60117			5	26000
11902	152406	18					
11903	152411	1	60201			1	2000
11904	152411	2	60202			1	3000
11905	152411	3	60203			1	4000
11906	152411	4	60204			1	5000
11907	152411	5	60205			2	6000
11908	152411	6	60206			2	7000
11909	152411	7	60207			2	8000
11910	152411	8	60208			2	9000
11911	152411	9	60209			2	10000
11912	152411	10	60210			3	12000
11913	152411	11	60211			3	14000
11914	152411	12	60212			3	16000
11915	152411	13	60213			3	18000
11916	152411	14	60214			3	20000
11917	152411	15	60215			5	22000
11918	152411	16	60216			5	24000
11919	152411	17	60217			5	26000
11920	152411	18					
11921	152416	1	60001			1	2000
11922	152416	2	60002			1	3000
11923	152416	3	60003			1	4000
11924	152416	4	60004			1	5000
11925	152416	5	60005			2	6000
11926	152416	6	60006			2	7000
11927	152416	7	60007			2	8000
11928	152416	8	60008			2	9000
11929	152416	9	60009			2	10000
11930	152416	10	60010			3	12000
11931	152416	11	60011			3	14000
11932	152416	12	60012			3	16000
11933	152416	13	60013			3	18000
11934	152416	14	60014			3	20000
11935	152416	15	60015			5	22000
11936	152416	16	60016			5	24000
11937	152416	17	60017			5	26000
11938	152416	18					
11939	152417	1	60101			1	2000
11940	152417	2	60102			1	3000
11941	152417	3	60103			1	4000
11942	152417	4	60104			1	5000
11943	152417	5	60105			2	6000
11944	152417	6	60106			2	7000
11945	152417	7	60107			2	8000
11946	152417	8	60108			2	9000
11947	152417	9	60109			2	10000
11948	152417	10	60110			3	12000
11949	152417	11	60111			3	14000
11950	152417	12	60112			3	16000
11951	152417	13	60113			3	18000
11952	152417	14	60114			3	20000
11953	152417	15	60115			5	22000
11954	152417	16	60116			5	24000
11955	152417	17	60117			5	26000
11956	152417	18					
11957	152418	1	60501			1	2000
11958	152418	2	60502			1	3000
11959	152418	3	60503			1	4000
11960	152418	4	60504			1	5000
11961	152418	5	60505			2	6000
11962	152418	6	60506			2	7000
11963	152418	7	60507			2	8000
11964	152418	8	60508			2	9000
11965	152418	9	60509			2	10000
11966	152418	10	60510			3	12000
11967	152418	11	60511			3	14000
11968	152418	12	60512			3	16000
11969	152418	13	60513			3	18000
11970	152418	14	60514			3	20000
11971	152418	15	60515			5	22000
11972	152418	16	60516			5	24000
11973	152418	17	60517			5	26000
11974	152418	18					
11975	152421	1	60201			1	2000
11976	152421	2	60202			1	3000
11977	152421	3	60203			1	4000
11978	152421	4	60204			1	5000
11979	152421	5	60205			2	6000
11980	152421	6	60206			2	7000
11981	152421	7	60207			2	8000
11982	152421	8	60208			2	9000
11983	152421	9	60209			2	10000
11984	152421	10	60210			3	12000
11985	152421	11	60211			3	14000
11986	152421	12	60212			3	16000
11987	152421	13	60213			3	18000
11988	152421	14	60214			3	20000
11989	152421	15	60215			5	22000
11990	152421	16	60216			5	24000
11991	152421	17	60217			5	26000
11992	152421	18					
11993	152422	0	61002			3	25000
11994	152422	1	61002			3	25000
11995	152423	1	60301	61301		1	2000
11996	152423	2	60302	61302		1	3000
11997	152423	3	60303	61303		1	4000
11998	152423	4	60304	61304		1	5000
11999	152423	5	60305	61305		2	6000
12000	152423	6	60306	61306		2	7000
12001	152423	7	60307	61307		2	8000
12002	152423	8	60308	61308		2	9000
12003	152423	9	60309	61309		2	10000
12004	152423	10	60310	61310		3	12000
12005	152423	11	60311	61311		3	14000
12006	152423	12	60312	61312		3	16000
12007	152423	13	60313	61313		3	18000
12008	152423	14	60314	61314		3	20000
12009	152423	15	60315	61315		5	22000
12010	152423	16	60316	61316		5	24000
12011	152423	17	60317	61317		5	26000
12012	152423	18					
12013	152424	0	62004			2	20000
12014	152424	1	62005			3	30000
12015	152424	2	62005			5	50000
12016	152425	0	62006			3	35000
12017	152425	1	62007			4	40000
12018	152425	2	62007			7	75000
12019	152426	0	62008			3	30000
12020	152426	1	62009			3	30000
12021	152426	2	62010			4	40000
12022	152426	3	62010			10	100000
12023	152427	0	60456				
12024	152427	1	60456				
12025	153301	1	60001			1	2000
12026	153301	2	60002			1	3000
12027	153301	3	60003			1	4000
12028	153301	4	60004			1	5000
12029	153301	5	60005			2	6000
12030	153301	6	60006			2	7000
12031	153301	7	60007			2	8000
12032	153301	8	60008			2	9000
12033	153301	9	60009			2	10000
12034	153301	10	60010			3	12000
12035	153301	11	60011			3	14000
12036	153301	12	60012			3	16000
12037	153301	13	60013			3	18000
12038	153301	14	60014			3	20000
12039	153301	15	60015			5	22000
12040	153301	16	60016			5	24000
12041	153301	17	60017			5	26000
12042	153301	18					
12043	153306	1	60101			1	2000
12044	153306	2	60102			1	3000
12045	153306	3	60103			1	4000
12046	153306	4	60104			1	5000
12047	153306	5	60105			2	6000
12048	153306	6	60106			2	7000
12049	153306	7	60107			2	8000
12050	153306	8	60108			2	9000
12051	153306	9	60109			2	10000
12052	153306	10	60110			3	12000
12053	153306	11	60111			3	14000
12054	153306	12	60112			3	16000
12055	153306	13	60113			3	18000
12056	153306	14	60114			3	20000
12057	153306	15	60115			5	22000
12058	153306	16	60116			5	24000
12059	153306	17	60117			5	26000
12060	153306	18					
12061	153311	1	60201			1	2000
12062	153311	2	60202			1	3000
12063	153311	3	60203			1	4000
12064	153311	4	60204			1	5000
12065	153311	5	60205			2	6000
12066	153311	6	60206			2	7000
12067	153311	7	60207			2	8000
12068	153311	8	60208			2	9000
12069	153311	9	60209			2	10000
12070	153311	10	60210			3	12000
12071	153311	11	60211			3	14000
12072	153311	12	60212			3	16000
12073	153311	13	60213			3	18000
12074	153311	14	60214			3	20000
12075	153311	15	60215			5	22000
12076	153311	16	60216			5	24000
12077	153311	17	60217			5	26000
12078	153311	18					
12079	153316	1	60001			1	2000
12080	153316	2	60002			1	3000
12081	153316	3	60003			1	4000
12082	153316	4	60004			1	5000
12083	153316	5	60005			2	6000
12084	153316	6	60006			2	7000
12085	153316	7	60007			2	8000
12086	153316	8	60008			2	9000
12087	153316	9	60009			2	10000
12088	153316	10	60010			3	12000
12089	153316	11	60011			3	14000
12090	153316	12	60012			3	16000
12091	153316	13	60013			3	18000
12092	153316	14	60014			3	20000
12093	153316	15	60015			5	22000
12094	153316	16	60016			5	24000
